gene_id,med_1,med_3,med_5,med_9,med_15
TcCLB.508107.20,TcChr20-S_PTU09,TcChr20-S_PTU07,TcChr20-S_PTU07,TcChr20-S_PTU07,TcChr20-S_PTU07
TcCLB.508107.30,TcChr20-S_PTU09,TcChr20-S_PTU07,TcChr20-S_PTU07,TcChr20-S_PTU07,TcChr20-S_PTU07
TcCLB.508109.10,TcChr20-S_PTU09,TcChr20-S_PTU07,TcChr20-S_PTU07,TcChr20-S_PTU07,TcChr20-S_PTU07
TcCLB.508109.14,TcChr20-S_PTU09,TcChr20-S_PTU07,TcChr20-S_PTU07,TcChr20-S_PTU07,TcChr20-S_PTU07
TcCLB.508109.20,TcChr20-S_PTU10,TcChr20-S_PTU08,TcChr20-S_PTU08,TcChr20-S_PTU08,TcChr20-S_PTU08
TcCLB.508109.30,TcChr20-S_PTU10,TcChr20-S_PTU08,TcChr20-S_PTU08,TcChr20-S_PTU08,TcChr20-S_PTU08
TcCLB.508109.50,TcChr20-S_PTU10,TcChr20-S_PTU08,TcChr20-S_PTU08,TcChr20-S_PTU08,TcChr20-S_PTU08
TcCLB.508109.60,TcChr20-S_PTU10,TcChr20-S_PTU08,TcChr20-S_PTU08,TcChr20-S_PTU08,TcChr20-S_PTU08
TcCLB.508109.70,TcChr20-S_PTU10,TcChr20-S_PTU08,TcChr20-S_PTU08,TcChr20-S_PTU08,TcChr20-S_PTU08
TcCLB.506533.142,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.506533.106,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.506533.70,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.506533.34,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.410961.10,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.463297.10,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.421321.9,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.411427.10,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.411427.30,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.411427.40,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.411427.49,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.448387.9,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.503653.104,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.503653.90,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.503653.70,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.503653.60,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.503653.50,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.503653.30,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.503653.20,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.503653.9,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.510077.40,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.510077.30,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.510077.20,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.507999.10,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01,TcChr1-S_PTU01
TcCLB.506021.20,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.506021.10,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.150,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.140,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.130,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.120,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.115,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.110,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.100,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.90,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.80,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.70,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.60,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.50,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.44,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.40,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.30,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.20,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507521.10,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.505931.10,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.505931.20,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.505931.30,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.505931.40,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.505931.50,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507817.9,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507817.18,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507817.30,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507817.40,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507817.50,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507817.60,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507817.70,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.507817.80,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.506351.9,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.506351.20,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.506351.30,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.506351.35,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.506351.40,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.506351.50,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.506351.60,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.506351.70,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.506351.80,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.506351.90,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU01,TcChr30-S_PTU01,TcChr30-S_PTU01
TcCLB.409117.20,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.409117.10,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.462761.16,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.462761.10,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.462761.4,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.506163.10,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.506163.20,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.506163.30,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.506163.35,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.506163.40,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.506163.50,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.506163.60,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.506163.70,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.506163.80,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.509595.20,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.509595.30,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.509595.40,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.509595.44,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.509595.50,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.509595.60,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.509595.70,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.509597.4,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.509597.10,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.509597.20,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.509597.29,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.506165.4,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.506165.10,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.506165.16,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.503799.4,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.503799.10,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.503801.9,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.503801.20,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.503801.30,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.503801.50,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.503801.60,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.503801.70,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.503801.79,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.433273.10,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.462617.10,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.405179.10,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU02,TcChr30-S_PTU02,TcChr30-S_PTU02
TcCLB.504041.29,TcChr30-S_PTU05,TcChr30-S_PTU05,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU03
TcCLB.504041.20,TcChr30-S_PTU05,TcChr30-S_PTU05,TcChr30-S_PTU03,TcChr30-S_PTU03,TcChr30-S_PTU03
TcCLB.504041.10,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.504041.4,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.504075.10,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.504075.6,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.504075.3,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506933.107,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506933.98,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506933.89,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506933.80,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506933.70,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506933.60,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506933.50,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506933.46,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506933.43,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506933.40,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506933.30,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506933.24,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506933.20,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506933.10,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.504073.30,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.504073.20,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.504073.10,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.508813.80,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.508813.70,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.508813.60,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.508813.50,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.508813.40,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.508813.30,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.508813.15,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.418069.10,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.503753.10,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.503753.20,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.503753.29,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506931.80,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506931.70,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506931.64,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506931.60,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506931.40,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506931.30,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506931.20,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506931.10,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506931.4,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.503755.10,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.503755.20,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.503755.30,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.503755.50,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.503755.54,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.503755.60,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.511201.58,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.511201.49,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.511201.40,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.511201.19,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.511199.20,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.511199.9,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506929.60,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506929.54,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506929.50,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506929.40,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506929.30,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506929.20,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.506929.10,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.505965.10,TcChr30-S_PTU06,TcChr30-S_PTU06,TcChr30-S_PTU04,TcChr30-S_PTU04,TcChr30-S_PTU04
TcCLB.505965.20,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU05,TcChr30-S_PTU05,TcChr30-S_PTU05
TcCLB.505965.30,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU05,TcChr30-S_PTU05,TcChr30-S_PTU05
TcCLB.505965.50,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU05,TcChr30-S_PTU05,TcChr30-S_PTU05
TcCLB.505965.60,TcChr30-S_PTU07,TcChr30-S_PTU07,TcChr30-S_PTU05,TcChr30-S_PTU05,TcChr30-S_PTU05
